timestamp,label,index,middle,ring,pinky,thumb
1781101985.6254811,YES,67,100,82,100,96
1781101985.7067003,YES,65,100,85,100,98
1781101985.786897,YES,62,100,89,100,96
1781101985.868422,YES,52,93,85,100,94
1781101985.94982,YES,47,81,85,92,94
1781101986.030384,YES,40,70,85,0,96
1781101986.1109002,YES,32,62,85,0,96
1781101986.1925771,YES,27,57,82,0,96
1781101986.273344,YES,27,52,78,0,96
1781101986.3538952,YES,30,50,82,0,96
1781101986.4357028,YES,27,51,89,0,100
1781101986.516501,YES,32,55,92,0,100
1781101986.597728,YES,37,60,85,0,100
1781101986.6779616,YES,42,63,82,0,100
1781101986.759102,YES,45,67,85,0,100
1781101986.8403952,YES,52,75,85,0,100
1781101986.920897,YES,57,83,85,81,100
1781101987.0020561,YES,65,92,89,100,100
1781101987.0841932,YES,70,97,89,100,100
1781101987.1646683,YES,75,100,89,100,100
1781101987.2456262,YES,72,100,89,100,100
1781101987.3262355,YES,67,100,92,100,100
1781101987.4078782,YES,67,100,82,100,96
1781101987.4885986,YES,57,89,71,100,94
1781101987.5694847,YES,47,77,75,85,92
1781101987.6511877,YES,35,68,75,0,92
1781101987.7313724,YES,30,61,75,0,90
1781101987.8123393,YES,27,55,75,0,90
1781101987.8938954,YES,0,51,75,0,88
1781101987.975251,YES,25,50,75,0,88
1781101988.055989,YES,0,51,78,0,88
1781101988.1364498,YES,25,55,78,0,90
1781101988.2178648,YES,27,58,85,0,90
1781101988.2992134,YES,35,62,82,0,92
1781101988.3800247,YES,37,66,82,0,94
1781101988.4605103,YES,45,73,85,0,94
1781101988.5419247,YES,50,81,82,66,94
1781101988.6228266,YES,52,88,85,100,98
1781101988.703465,YES,55,94,85,100,98
1781101988.7849648,YES,57,98,82,100,98
1781101988.8670046,YES,57,100,85,100,98
1781101988.948016,YES,55,97,82,100,100
1781101989.0285823,YES,50,89,78,100,100
1781101989.1095915,YES,37,79,75,96,100
1781101989.1903334,YES,30,68,67,0,98
1781101989.2713904,YES,0,59,67,0,98
1781101989.3529344,YES,0,54,67,0,96
1781101989.433273,YES,0,49,67,0,98
1781101989.5148284,YES,0,48,71,0,98
1781101989.5953083,YES,0,50,67,0,96
1781101989.6766806,YES,25,53,67,0,98
1781101989.757289,YES,27,58,71,0,98
1781101989.8384714,YES,32,63,71,0,98
1781101989.9192178,YES,37,68,75,0,96
1781101990.000603,YES,42,75,75,0,98
1781101990.0811691,YES,52,82,75,77,100
1781101990.1622086,YES,57,91,78,100,100
1781101990.2432497,YES,65,97,78,100,100
1781101990.3242886,YES,65,100,78,100,100
1781101990.4048693,YES,65,100,82,100,98
1781101990.4866064,YES,62,100,82,100,98
1781101990.5679638,YES,57,100,78,100,98
1781101990.6489542,YES,50,92,75,100,96
1781101990.7293901,YES,45,80,71,77,96
1781101990.8106327,YES,35,68,71,0,96
1781101990.891601,YES,27,61,64,0,98
1781101990.9731612,YES,27,55,64,0,96
1781101991.0541372,YES,0,51,71,0,94
1781101991.1347895,YES,25,50,75,0,96
1781101991.2159495,YES,27,53,75,0,96
1781101991.2969594,YES,35,57,75,0,100
1781101991.3769486,YES,35,62,75,0,100
1781101991.4586184,YES,37,67,75,0,100
1781101991.539497,YES,42,71,75,0,100
