label,index,middle,ring,pinky,thumb
B,71,45,100,0,54
B,85,47,100,0,58
B,90,54,96,0,61
B,88,57,96,52,63
B,90,64,100,86,60
B,83,70,96,100,66
B,95,70,100,100,66
B,97,72,100,100,69
B,95,73,100,100,69
B,90,71,96,100,67
B,83,66,90,100,66
B,80,60,90,90,64
B,83,53,90,54,62
B,78,51,96,0,60
B,85,47,100,0,61
B,85,46,96,0,64
B,85,45,87,0,67
B,97,42,100,0,62
B,95,44,100,0,65
B,90,46,93,0,66
B,88,50,100,0,65
B,78,55,100,0,70
B,88,62,100,0,73
B,83,66,100,0,75
B,83,71,100,62,80
B,76,76,100,100,76
B,73,78,100,100,72
B,78,80,100,100,67
B,73,80,100,100,65
B,71,78,93,100,64
B,66,76,90,100,61
B,76,70,96,86,60
B,78,63,84,50,57
B,88,57,75,0,53
B,88,51,75,0,52
B,88,47,69,0,50
B,92,50,63,0,51
B,100,48,57,0,55
B,97,48,45,0,55
B,97,52,45,0,61
B,100,52,36,0,60
B,95,55,48,0,64
B,95,59,36,0,65
B,90,62,30,54,64
B,95,70,39,86,66
B,88,76,51,100,65
B,92,80,60,100,68
B,97,83,81,100,69
B,100,79,84,100,68
B,100,77,84,100,64
B,100,75,87,100,66
B,95,66,96,98,65
B,78,62,100,56,68
B,88,62,100,0,66
B,92,57,100,0,64
B,90,55,100,0,62
B,85,49,100,0,63
B,88,46,100,0,64
B,85,47,100,0,65
B,90,50,96,0,65
B,90,54,87,0,61
B,83,57,100,0,62
B,88,61,100,0,60
B,88,69,93,56,56
B,100,72,81,96,57
B,90,73,84,100,58
B,85,77,72,100,60
B,83,80,69,100,65
B,83,85,81,100,68
B,88,84,84,100,66
B,78,78,72,100,61
B,71,74,60,100,55
B,57,70,57,64,58
B,57,68,48,0,56
B,54,63,45,0,61
B,52,60,51,0,63
B,50,62,54,0,63
B,66,66,45,0,65
B,66,69,48,0,68
B,71,74,48,0,68
B,73,75,39,0,64
B,71,78,39,0,64
B,76,82,48,0,69
B,80,86,60,47,75
B,83,90,72,80,76
B,95,94,72,100,83
B,100,99,87,100,83
B,100,100,81,100,82
B,100,98,87,100,78
B,100,92,96,100,77
B,100,83,93,100,72
B,95,76,100,94,66
B,95,68,100,56,66
B,100,62,100,0,68
B,100,61,100,0,67
B,100,55,100,0,63
B,100,53,96,0,57
B,100,52,96,0,54
B,92,52,96,0,51
B,92,53,100,0,50
B,100,54,90,0,48
B,97,57,84,0,43
B,100,64,93,0,47
B,100,69,84,47,53
B,100,74,75,76,52
B,100,77,78,100,52
B,97,79,81,100,49
B,100,81,87,100,50
B,95,78,90,100,49
B,88,74,100,100,53
B,100,71,93,100,55
B,97,64,93,74,53
B,100,62,93,47,53
B,100,60,90,0,57
B,97,57,84,0,57
B,97,55,93,0,56
B,95,52,100,0,58
B,100,53,96,0,63
B,100,53,96,0,66
B,100,57,100,0,66
B,100,61,93,0,70
B,100,64,84,0,71
B,100,64,81,0,71
B,100,70,75,66,74
B,100,73,78,94,75
B,95,75,78,100,76
B,100,76,84,100,73
B,100,76,78,100,72
B,97,79,78,100,70
B,97,78,78,100,66
B,97,76,81,100,63
B,97,68,66,76,61
B,88,65,75,0,56
B,92,62,84,0,54
B,95,61,90,0,50
B,95,60,93,0,51
B,95,57,90,0,53
B,100,57,100,0,53
B,92,59,100,0,54
B,95,61,100,0,54
B,100,61,93,0,58
B,100,65,93,0,57
B,100,71,93,0,60
B,100,76,100,66,64
B,100,76,100,94,69
B,100,80,87,100,69
B,100,80,84,100,71
B,100,81,96,100,73
B,100,85,100,100,76
B,100,84,100,100,76
B,100,75,87,100,78
B,95,70,87,88,80
B,97,64,96,49,74
B,95,60,96,0,77
B,92,53,96,0,77
B,95,52,100,0,78
B,92,50,100,0,77
B,97,51,100,0,81
B,92,51,100,0,82
B,92,52,100,0,78
B,95,53,90,0,78
B,92,54,93,0,76
B,97,60,100,0,76
B,100,63,100,0,76
B,95,66,96,72,80
B,100,68,90,100,77
B,92,71,90,100,76
B,83,75,93,100,73
B,90,77,100,100,73
B,95,75,100,100,68
B,92,73,90,100,63
B,90,68,81,90,61
B,88,61,78,54,58
B,92,59,84,0,61
B,85,54,84,0,60
B,92,52,81,0,55
B,100,53,81,0,54
B,100,55,81,0,56
B,100,59,75,0,54
B,100,56,72,0,56
B,100,57,60,0,56
B,100,60,69,0,58
B,100,64,66,0,64
B,100,68,81,76,63
B,95,71,90,100,65
B,90,76,93,100,62
B,97,82,84,100,63
B,90,85,84,100,65
B,85,84,78,100,65
B,83,79,75,100,65
B,85,73,72,98,67
B,92,69,63,64,66
B,92,63,63,0,64
B,92,58,57,0,65
B,100,53,57,0,61
B,100,53,51,0,66
B,100,56,54,0,64
B,100,55,48,0,63
B,100,57,51,0,63
B,100,56,57,0,61
B,100,58,69,0,62
B,100,62,78,0,58
B,100,67,87,0,58
B,100,74,87,72,61
B,100,76,87,100,62
B,100,77,87,100,64
B,100,79,87,100,66
B,100,79,84,100,63
B,100,74,78,100,61
B,100,71,78,100,64
B,100,64,87,86,66
B,100,60,81,52,69
B,100,53,81,0,70
B,100,48,78,0,70
B,100,46,84,0,68
B,100,44,84,0,68
B,100,46,84,0,69
B,100,52,90,0,68
B,92,54,93,0,67
B,88,57,96,0,69
B,90,61,87,0,70
B,97,65,90,0,68
B,97,67,87,52,65
B,100,73,81,82,66
B,95,77,78,100,64
B,95,80,72,100,65
B,95,83,60,100,66
B,95,85,57,100,64
B,83,83,66,100,64
B,78,77,60,100,64
B,80,70,66,84,62
B,76,63,69,49,58
B,80,59,72,0,60
B,80,54,75,0,62
B,78,53,78,0,66
B,85,51,81,0,63
B,95,51,90,0,63
B,100,52,96,0,63
B,100,53,96,0,64
B,100,54,96,0,62
B,100,54,93,0,63
B,100,57,93,0,64
B,100,63,93,50,64
B,100,69,87,88,64
B,100,73,96,100,66
B,100,78,87,100,63
B,100,79,81,100,58
B,92,81,81,100,63
B,92,80,78,100,63
B,83,76,78,100,63
B,73,69,75,94,63
B,78,64,87,58,67
B,71,61,87,0,67
B,76,58,84,0,63
B,73,55,81,0,62
B,69,52,90,0,64
B,73,52,84,0,63
B,85,54,87,0,63
B,92,58,96,0,65
B,100,60,100,0,64
B,95,63,100,0,66
B,92,71,96,0,69
B,97,73,100,62,65
B,95,77,96,94,62
B,97,81,100,100,58
B,90,85,100,100,63
B,95,86,100,100,65
B,100,91,96,100,66
B,100,88,100,100,62
B,92,81,100,100,65
B,90,72,90,80,64
B,90,65,93,49,64
B,97,59,100,0,62
B,100,52,100,0,61
B,100,48,100,0,63
B,100,45,100,0,63
B,100,47,100,0,66
B,100,50,100,0,66
B,100,53,100,0,68
B,100,54,100,0,65
B,100,55,100,0,67
B,100,60,100,0,67
B,100,69,100,68,66
B,100,73,100,98,64
B,100,77,93,100,68
B,100,84,87,100,65
B,100,88,84,100,64
B,100,90,69,100,64
B,100,89,78,100,62
B,100,80,72,100,56
B,100,73,72,100,56
B,100,67,69,82,56
B,100,64,75,45,54
B,100,60,66,0,54
B,97,54,66,0,56
B,100,55,75,0,57
B,100,54,75,0,56
B,100,55,78,0,57
B,100,54,72,0,60
B,100,57,78,0,60
B,100,58,69,0,60
B,100,65,72,0,61
B,100,67,81,62,63
B,100,71,75,96,67
B,100,75,66,100,69
B,100,77,75,100,66
B,100,80,84,100,64
B,100,79,84,100,65
B,100,79,78,100,65
B,100,75,84,100,65
B,100,71,93,100,64
B,100,66,87,68,66
B,92,63,90,0,68
B,97,60,87,0,69
B,100,57,93,0,70
B,97,56,96,0,70
B,95,57,100,0,68
B,90,59,100,0,69
B,95,61,90,0,72
B,97,63,84,0,73
B,100,65,93,0,73
B,100,70,93,0,71
B,100,74,87,70,72
B,100,77,87,96,70
B,100,79,87,100,69
B,90,80,93,100,70
B,76,83,87,100,70
B,83,82,84,100,70
B,80,78,84,100,73
B,80,72,84,100,72
B,76,65,90,100,67
B,78,60,90,72,62
B,83,53,90,0,58
B,92,48,81,0,63
B,90,44,84,0,65
B,83,42,90,0,67
B,90,42,100,0,69
B,100,45,96,0,70
B,100,47,100,0,67
B,100,50,100,0,63
B,100,53,100,0,60
B,100,60,100,0,62
B,100,65,100,72,66
B,100,71,100,100,71
B,100,77,100,100,76
B,100,79,100,100,74
B,100,83,100,100,71
B,100,85,100,100,71
B,100,82,100,100,70
B,100,77,100,100,68
B,100,71,100,100,68
B,100,64,100,66,68
B,95,59,100,0,72
B,100,52,100,0,70
B,100,53,100,0,66
B,100,50,100,0,63
B,100,51,100,0,57
B,100,55,100,0,61
B,100,57,100,0,65
B,100,60,100,0,63
B,100,61,100,0,63
B,100,65,100,0,65
B,100,70,96,64,67
B,100,75,100,90,67
B,100,82,100,100,66
B,100,86,100,100,70
B,97,84,100,100,72
B,100,85,100,100,75
B,97,80,100,100,78
B,88,71,100,100,73
B,92,66,100,80,71
B,100,57,100,0,71
B,100,54,100,0,70
B,100,49,100,0,70
B,100,48,100,0,70
B,100,48,100,0,72
B,100,48,100,0,70
B,100,50,100,0,65
B,100,55,100,0,66
B,100,54,100,0,67
B,100,59,100,0,64
B,100,65,100,0,64
B,100,66,100,45,64
B,100,74,100,84,66
B,100,76,100,100,67
B,100,79,96,100,64
B,100,80,100,100,61
B,100,81,100,100,58
B,97,77,100,100,61
B,88,73,100,100,58
B,76,67,96,100,58
B,78,65,87,66,54
B,76,60,81,0,56
B,76,57,78,0,57
B,73,53,69,0,58
B,64,50,66,0,61
B,71,51,75,0,62
B,80,56,78,0,66
B,85,57,81,0,69
B,78,58,72,0,69
B,90,62,75,0,69
B,100,67,72,0,71
B,100,69,75,60,72
B,100,74,81,94,72
B,100,76,87,100,74
B,100,78,96,100,74
B,100,84,100,100,70
B,100,85,100,100,69
B,100,84,100,100,66
B,90,78,100,100,62
B,85,73,100,100,61
B,85,68,96,64,61
B,90,61,100,0,60
B,78,57,100,0,63
B,78,56,100,0,63
B,73,55,100,0,64
B,78,57,100,0,64
B,78,58,100,0,63
B,80,59,100,0,65
B,73,61,93,0,62
B,80,63,84,0,67
B,83,68,75,0,67
B,85,72,75,50,66
B,85,76,78,82,69
B,83,81,72,100,72
B,85,83,66,100,69
B,78,85,63,100,69
B,80,84,72,100,67
B,80,79,75,100,64
B,76,74,63,100,64
B,76,69,66,100,63
B,78,63,78,64,63
B,73,58,87,0,63
B,76,54,87,0,63
B,76,53,87,0,62
B,80,52,93,0,58
B,73,52,96,0,60
B,76,56,100,0,62
B,88,57,100,0,60
B,88,58,96,0,61
B,85,61,87,0,63
B,85,68,96,0,64
B,95,71,100,66,64
B,90,76,90,98,66
B,100,80,90,100,64
B,100,80,100,100,62
B,100,82,90,100,65
B,100,80,81,100,68
B,100,76,84,100,67
B,100,69,87,100,66
B,100,61,84,86,63
B,100,59,84,47,61
B,100,57,96,0,60
B,100,52,93,0,58
B,100,49,100,0,60
B,100,51,100,0,56
B,100,51,100,0,56
B,100,55,100,0,57
B,100,54,100,0,56
B,100,58,100,0,56
B,100,61,100,0,54
B,100,66,100,0,52
B,100,71,100,54,57
B,100,76,100,90,62
B,100,78,93,100,61
B,100,84,90,100,63
B,100,85,87,100,61
B,100,83,81,100,65
B,100,78,84,100,65
B,100,71,81,100,67
B,95,66,75,92,66
B,100,59,78,52,61
B,100,57,81,0,61
B,100,57,90,0,61
B,97,53,96,0,58
B,95,50,96,0,61
B,97,51,100,0,62
B,100,50,100,0,66
B,100,54,96,0,65
B,100,57,96,0,63
B,100,60,87,0,63
B,100,66,90,0,64
B,100,71,93,58,62
B,100,77,96,92,65
B,100,80,87,100,63
B,100,84,81,100,65
B,100,85,81,100,64
B,100,87,84,100,62
B,100,85,87,100,58
B,100,80,84,100,55
B,100,71,93,84,60
B,100,66,93,0,57
B,100,64,100,0,57
B,100,59,100,0,57
B,100,57,100,0,60
B,100,57,96,0,58
B,100,55,100,0,61
B,100,54,100,0,60
B,100,57,100,0,60
B,100,57,100,0,57
B,100,58,100,0,62
B,100,63,93,0,60
B,100,67,96,62,58
B,100,70,100,100,63
B,100,74,100,100,65
B,100,76,100,100,63
B,100,76,100,100,61
B,100,76,96,100,64
B,100,75,90,100,65
B,100,69,87,100,64
B,92,66,84,100,63
B,92,61,87,64,67
B,88,58,78,0,66
B,85,57,78,0,69
B,76,55,81,0,69
B,76,57,84,0,66
B,76,57,81,0,64
B,69,59,84,0,64
B,71,61,78,0,66
B,76,64,81,0,63
B,85,65,84,0,65
B,85,72,90,45,69
B,83,76,84,70,69
B,83,80,84,100,67
B,88,82,93,100,67
B,95,85,96,100,66
B,97,88,93,100,68
B,97,88,81,100,69
B,92,85,81,100,70
B,90,80,78,100,72
B,85,74,90,98,69
B,76,70,87,64,70
B,76,66,90,0,68
B,78,61,100,0,64
B,85,58,100,0,63
B,88,55,96,0,65
B,92,57,100,0,62
B,95,59,100,0,65
B,100,61,100,0,64
B,100,62,100,0,66
B,100,65,100,0,65
B,100,69,100,0,66
B,100,72,100,0,67
B,100,75,93,60,68
B,100,78,93,84,67
B,100,80,81,100,68
B,100,80,90,100,71
B,100,83,96,100,70
B,100,78,87,100,72
B,100,71,81,94,70
B,100,64,87,52,67
B,100,57,87,0,63
B,100,55,93,0,65
B,100,52,93,0,62
B,100,48,93,0,62
B,100,49,96,0,63
B,100,52,100,0,65
B,100,52,100,0,67
B,100,56,100,0,69
B,100,53,100,0,71
B,100,57,100,0,69
B,100,62,100,0,69
B,100,66,100,56,72
B,100,71,100,92,74
B,100,71,100,100,73
B,100,76,100,100,73
B,100,77,100,100,72
B,100,76,100,100,70
B,100,74,100,100,71
B,100,70,100,100,69
B,100,64,100,100,65
B,100,61,100,66,62
B,100,58,100,0,63
B,100,56,100,0,64
B,100,52,100,0,66
B,100,54,100,0,68
B,100,54,100,0,69
B,100,54,100,0,74
B,97,59,100,0,74
B,100,59,100,0,75
B,92,61,100,0,74
B,92,66,100,58,76
B,92,71,93,86,78
B,92,75,100,100,82
B,92,77,100,100,83
B,97,78,100,100,82
B,100,82,100,100,75
B,100,81,100,100,73
B,88,81,93,100,70
B,88,76,93,100,66
B,85,68,93,100,66
B,88,61,93,78,64
B,100,58,93,0,66
B,97,55,87,0,66
B,100,52,87,0,65
B,100,53,84,0,58
B,100,54,81,0,61
B,100,58,87,0,63
B,100,59,90,0,68
B,92,63,90,0,66
B,100,66,87,0,67
B,100,71,87,0,66
B,100,76,93,64,65
B,100,83,100,98,68
B,100,85,100,100,65
B,100,87,100,100,61
B,100,89,100,100,65
B,100,87,100,100,66
B,100,84,100,100,60
B,100,76,100,100,54
B,100,68,96,100,50
B,100,60,90,74,49
B,100,52,93,0,53
B,100,51,81,0,56
B,100,49,81,0,60
B,100,47,81,0,58
B,100,49,78,0,62
B,100,52,84,0,62
B,100,56,84,0,61
B,100,57,87,0,64
B,100,60,90,0,65
B,100,66,96,0,67
B,100,74,100,64,66
B,100,80,100,96,70
B,100,85,100,100,66
B,100,85,100,100,66
B,100,87,100,100,62
B,100,88,100,100,61
B,100,84,100,100,56
B,100,79,100,100,56
B,100,71,93,100,52
B,100,66,96,62,48
B,100,61,100,0,50
B,100,55,100,0,52
B,100,52,100,0,54
B,100,47,100,0,56
B,100,47,100,0,57
B,100,48,100,0,60
B,100,48,100,0,60
B,100,51,96,0,61
B,100,56,90,0,64
B,100,58,90,0,69
B,100,64,100,68,69
B,100,71,96,100,72
B,100,75,93,100,72
B,100,78,81,100,72
B,100,80,81,100,72
B,100,81,84,100,67
B,100,80,72,100,68
B,97,74,75,100,67
B,92,69,78,100,69
B,95,64,84,80,71
B,100,57,87,49,67
B,95,56,96,0,63
B,95,54,96,0,61
B,97,50,100,0,63
B,95,52,100,0,62
B,95,54,100,0,61
B,100,55,100,0,58
B,92,57,100,0,62
B,100,59,100,0,60
B,100,64,100,0,54
B,100,69,100,60,51
B,100,74,100,92,49
B,95,80,100,100,52
B,100,84,100,100,56
B,100,85,100,100,60
B,100,88,100,100,60
B,100,84,100,100,58
B,100,80,96,100,61
B,100,75,100,100,64
B,100,68,100,78,60
B,100,67,90,47,58
B,97,64,93,0,62
B,100,62,90,0,65
B,100,59,81,0,67
B,100,59,84,0,66
B,100,57,96,0,64
B,100,60,100,0,63
B,100,60,100,0,63
B,100,64,100,0,63
B,100,66,100,56,60
B,100,71,100,90,61
B,100,79,100,100,65
B,100,79,100,100,68
B,100,82,100,100,70
B,100,83,100,100,68
B,100,84,100,100,67
B,100,81,100,100,66
B,100,77,100,100,65
B,100,70,100,100,67
B,100,65,100,68,67
B,100,60,100,0,68
B,100,56,100,0,71
B,100,54,100,0,68
B,100,52,100,0,67
B,100,53,90,0,69
B,100,55,100,0,67
B,100,57,100,0,71
B,100,58,100,0,72
B,100,61,100,0,74
B,100,65,100,0,75
B,100,70,100,47,75
B,100,73,100,84,76
B,100,77,100,100,78
B,100,82,100,100,75
B,100,84,96,100,75
B,100,84,100,100,75
B,100,81,100,100,71
B,100,76,100,100,72
B,100,69,100,100,69
B,100,66,100,88,63
B,100,61,93,52,64
B,100,58,93,0,61
B,100,57,100,0,62
B,100,57,100,0,60
B,100,57,100,0,60
B,100,59,100,0,61
B,100,61,100,0,65
B,100,62,100,0,65
B,100,66,100,0,65
B,100,71,100,0,63
B,100,76,100,56,65
B,100,80,96,88,69
B,100,83,96,100,69
B,100,86,96,100,71
B,100,85,84,100,69
B,100,84,72,100,69
B,100,81,66,100,66
B,100,76,63,100,64
B,100,70,57,100,63
B,100,63,54,96,61
B,100,58,57,56,64
B,100,54,60,0,67
B,100,52,60,0,66
B,100,50,69,0,68
B,100,50,72,0,71
B,100,52,72,0,71
B,100,55,81,0,72
B,100,57,87,0,73
B,100,61,96,0,73
B,100,65,100,0,76
B,100,71,100,68,75
B,100,75,100,96,75
B,100,78,100,100,74
B,100,83,100,100,71
B,100,85,100,100,70
B,100,85,100,100,64
B,100,82,100,100,61
B,100,76,100,100,60
B,100,71,100,100,58
B,100,65,100,66,60
B,100,61,100,0,60
B,100,56,100,0,56
B,100,52,100,0,58
B,100,52,100,0,58
B,100,52,100,0,58
B,100,52,100,0,58
B,100,54,100,0,58
B,100,55,100,0,62
B,100,58,100,0,64
B,100,65,100,0,64
B,100,69,100,56,64
B,100,77,100,88,58
B,100,81,100,100,61
B,100,87,100,100,61
B,100,89,100,100,61
B,100,87,100,100,60
B,100,83,100,100,60
B,100,76,100,100,62
B,100,71,100,78,64
B,97,66,100,50,63
B,90,61,100,0,61
B,83,57,93,0,62
B,85,56,93,0,62
B,83,52,100,0,63
B,78,53,100,0,63
B,80,53,100,0,65
B,83,57,100,0,63
B,92,60,100,0,64
B,100,64,100,47,63
B,100,71,100,74,61
B,100,74,100,100,56
B,100,79,100,100,58
B,100,85,100,100,56
B,100,88,100,100,57
B,100,88,100,100,61
B,100,86,100,100,64
B,100,78,100,100,63
B,100,72,100,100,60
B,100,66,100,68,61
B,100,62,100,0,61
B,100,59,100,0,58
B,100,55,100,0,62
B,100,56,100,0,64
B,100,57,100,0,66
B,100,57,100,0,70
B,100,57,100,0,68
B,100,60,100,0,65
B,100,63,100,0,66
B,100,70,93,47,66
B,100,74,87,88,66
B,100,77,90,100,68
B,100,79,84,100,67
B,100,80,75,100,73
B,100,81,69,100,72
B,100,79,72,100,70
B,100,75,72,100,66
B,100,70,63,100,61
B,100,62,66,100,60
B,100,57,63,74,64
B,100,54,72,0,63
B,100,50,72,0,66
B,100,50,87,0,69
B,100,48,87,0,65
B,100,49,96,0,69
B,100,52,100,0,65
B,100,55,100,0,65
B,100,61,96,0,65
B,100,65,96,0,69
B,100,68,100,0,73
B,100,77,100,56,73
B,100,82,100,92,74
B,100,86,100,100,71
B,100,87,100,100,67
B,100,86,100,100,63
B,100,89,100,100,65
B,100,86,100,100,62
B,100,81,87,100,62
B,100,76,96,100,61
B,100,69,100,76,65
B,100,63,100,47,65
B,100,61,100,0,64
B,100,57,100,0,63
B,100,56,100,0,60
B,100,53,100,0,61
B,100,56,100,0,62
B,100,58,100,0,66
B,100,60,100,0,68
B,100,64,100,0,67
B,100,68,100,0,68
B,100,73,100,54,72
B,100,77,100,92,69
B,100,82,100,100,65
B,100,84,100,100,65
C,95,62,100,0,87
C,97,67,100,0,87
C,100,73,100,0,89
C,100,78,100,0,92
C,100,84,100,0,93
C,100,90,100,0,94
C,100,95,100,0,95
C,100,100,100,0,96
C,100,100,100,56,95
C,100,100,100,62,97
C,100,100,100,64,98
C,100,100,100,68,100
C,100,98,100,0,96
C,100,95,100,0,100
C,100,93,100,0,100
C,100,91,100,0,100
C,100,93,100,0,100
C,100,95,100,0,100
C,100,97,100,0,100
C,100,98,100,0,100
C,100,100,100,0,100
C,100,100,100,66,100
C,100,100,100,96,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,98
C,100,100,100,100,95
C,100,100,100,100,94
C,100,98,100,62,92
C,100,94,100,0,94
C,100,90,100,0,93
C,100,88,100,0,92
C,100,88,100,0,93
C,100,87,100,0,97
C,100,92,100,0,98
C,100,95,100,0,98
C,100,95,100,0,100
C,100,96,100,45,100
C,100,100,100,68,100
C,100,100,100,96,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,97
C,100,100,100,100,94
C,100,100,100,100,90
C,100,100,100,68,88
C,100,96,100,0,88
C,100,92,100,0,87
C,100,90,100,0,87
C,100,89,100,0,86
C,100,87,100,0,85
C,100,88,100,0,86
C,100,90,100,0,89
C,100,90,100,0,91
C,100,94,100,0,92
C,100,98,100,66,93
C,100,100,100,96,96
C,100,100,100,100,98
C,100,100,100,100,96
C,100,100,100,100,96
C,100,100,100,100,96
C,100,100,96,100,96
C,100,100,96,100,97
C,100,100,100,100,96
C,100,100,93,100,93
C,100,95,96,66,91
C,100,89,96,0,90
C,100,84,100,0,90
C,100,80,100,0,91
C,100,80,100,0,89
C,100,82,100,0,94
C,100,85,100,0,93
C,100,87,100,0,93
C,100,91,100,0,94
C,100,95,100,0,92
C,100,100,100,72,93
C,100,100,100,100,93
C,100,100,100,100,93
C,100,100,100,100,93
C,100,100,100,100,96
C,100,100,100,100,95
C,100,100,100,100,100
C,100,100,100,100,94
C,100,100,100,100,94
C,100,100,100,100,92
C,100,97,100,74,92
C,100,92,100,0,92
C,100,87,100,0,93
C,100,85,100,0,93
C,100,85,100,0,95
C,100,84,100,0,98
C,100,85,100,0,96
C,100,89,100,0,97
C,100,90,100,0,96
C,100,92,100,0,97
C,100,100,100,66,97
C,100,100,100,92,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,97
C,100,100,100,100,95
C,100,100,100,98,95
C,100,98,100,60,94
C,100,95,100,0,95
C,100,88,100,0,95
C,100,84,100,0,93
C,100,84,100,0,94
C,100,86,100,0,93
C,100,89,100,0,91
C,100,91,100,0,89
C,100,95,100,0,92
C,100,95,100,0,93
C,100,100,100,58,95
C,100,100,100,88,95
C,100,100,100,100,95
C,100,100,100,100,96
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,98
C,100,100,100,100,100
C,100,100,100,92,100
C,100,94,100,60,100
C,100,90,100,0,100
C,100,85,100,0,100
C,100,82,100,0,100
C,100,79,100,0,100
C,100,79,100,0,100
C,100,85,100,0,100
C,100,89,100,0,100
C,100,92,100,0,96
C,100,96,100,0,100
C,100,100,100,49,100
C,100,100,100,82,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,100
C,100,100,100,100,96
C,100,98,100,100,95
C,100,90,100,70,97
C,100,83,100,45,95
C,100,78,100,0,95
C,100,76,100,0,92
C,100,76,100,0,89
C,100,76,100,0,88
C,100,78,100,0,88
C,100,82,100,0,87
C,100,85,100,0,85
C,100,88,100,0,85
C,100,93,100,56,86
C,100,100,100,82,87
C,100,100,100,100,87
C,100,100,100,100,86
C,100,100,100,100,84
C,100,100,100,100,86
C,100,100,100,100,87
C,100,100,100,100,84
C,100,100,100,100,82
C,100,100,100,100,83
C,100,98,100,78,82
C,100,92,100,49,83
C,100,88,100,0,83
C,100,84,100,0,81
C,100,82,100,0,81
C,100,80,100,0,82
C,100,83,100,0,82
C,100,85,100,0,82
C,100,89,100,0,85
C,100,94,100,0,88
C,100,97,100,58,88
C,100,100,100,88,86
C,100,100,100,100,89
C,100,100,100,100,89
C,100,100,100,100,91
C,100,100,100,100,92
C,100,100,100,100,94
C,100,100,100,100,95
C,100,100,100,100,94
C,100,100,100,100,91
C,100,100,100,86,91
C,100,95,100,52,91
C,100,91,100,0,94
C,100,86,100,0,96
C,100,85,100,0,94
C,100,85,100,0,94
C,100,90,100,0,95
C,100,94,100,0,95
C,100,96,100,0,94
C,100,100,100,0,95
C,100,100,100,64,95
C,100,100,100,92,96
C,100,100,100,100,96
C,100,100,100,100,97
C,100,100,100,100,98
C,100,100,100,100,97
C,100,100,100,100,100
C,100,100,100,100,98
C,100,100,100,100,98
C,100,100,100,100,96
C,100,98,100,68,96
C,100,95,100,0,93
C,100,92,100,0,96
C,100,89,100,0,97
C,100,88,100,0,97
C,100,88,100,0,98
C,100,91,100,0,95
C,100,92,100,45,97
C,100,94,100,47,95
C,100,96,100,60,95
C,100,100,100,88,92
C,100,100,100,100,93
C,100,100,100,100,95
C,100,100,100,100,98
C,100,100,100,100,96
C,100,100,100,100,94
C,100,100,100,100,93
C,100,100,100,100,91
C,100,100,100,100,90
C,100,97,100,84,89
C,100,92,100,60,91
C,100,89,100,0,93
C,100,87,100,0,94
C,100,84,100,0,95
C,100,87,100,0,95
C,100,86,100,0,92
C,100,89,100,0,94
C,100,93,100,0,94
C,100,97,100,47,94
C,100,100,100,68,92
C,100,100,100,94,92
C,100,100,100,100,90
C,100,100,100,100,90
C,100,100,100,100,86
C,100,100,100,100,85
C,100,100,100,100,84
C,100,100,100,100,80
C,100,100,100,100,82
C,100,100,100,100,80
C,100,95,100,80,78
C,100,90,100,58,76
C,100,85,100,0,75
C,100,83,100,0,78
C,100,84,100,0,82
C,100,85,100,0,83
C,100,88,100,0,84
C,100,92,100,0,87
C,100,94,100,0,87
C,100,96,100,0,90
C,100,100,100,60,88
C,100,100,100,88,87
C,100,100,100,100,90
C,100,100,100,100,90
C,100,100,100,100,90
C,100,100,100,100,88
C,100,100,100,100,85
C,100,100,100,100,84
C,100,100,100,100,83
C,100,100,100,100,81
C,100,100,100,66,82
C,100,93,100,0,82
C,100,86,100,0,85
C,100,83,100,0,86
C,100,84,100,0,86
C,100,83,100,0,87
C,100,85,100,0,89
C,100,88,100,0,89
C,100,92,100,0,92
C,100,95,100,0,92
C,100,100,100,56,93
C,100,100,100,82,90
C,100,100,100,100,88
C,100,100,100,100,87
C,100,100,100,100,87
C,100,100,100,100,89
C,100,100,100,100,89
C,100,100,100,100,91
C,100,100,100,100,90
C,100,100,100,100,90
C,100,96,100,76,89
C,100,91,100,49,86
C,100,84,100,0,88
C,100,82,100,0,88
C,100,80,100,0,92
C,100,80,100,0,92
C,100,84,100,0,90
C,100,86,100,0,89
C,100,87,100,0,87
C,100,92,100,0,88
C,100,95,100,49,88
C,100,100,100,78,88
C,100,100,100,100,86
C,100,100,100,100,88
C,100,100,100,100,88
C,100,100,100,100,89
C,100,100,100,100,88
C,100,100,100,100,89
C,100,100,100,100,88
C,100,98,100,100,88
C,100,91,100,70,88
C,100,86,100,0,85
C,100,81,100,0,85
C,100,80,100,0,85
C,100,81,100,0,89
C,100,82,100,0,87
C,100,85,100,0,87
C,100,87,100,0,87
C,100,90,100,0,84
C,100,95,100,0,83
